kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
MUL,9,0.0250063,1.34184,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.0230057,7.29263,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.0260338,6.4444,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.0200144,8.38257,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.0190178,8.82185,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.0200044,8.38676,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.0190016,8.82937,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.0200022,8.38769,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.0190068,8.82695,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.0190061,8.82728,33554432,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.0190038,8.82835,33554432,f32,1,0,unit-stride,1,sweep
